STATE,SALES_MONTH,CATEGORY_GROUP,TOTAL_DOLLARS
West Virginia,2024-10-01,Vapes,2309986.19
Connecticut,2024-10-01,Pre-Rolls,2542728.82
Maryland,2024-10-01,Other,1103702.94
Iowa,2024-10-01,Concentrates,110751.78
New Mexico,2024-10-01,Concentrates,2270666.09
Mississippi,2024-10-01,Vapes,1672340.10
Missouri,2024-10-01,Vapes,31598782.58
Missouri,2024-10-01,Concentrates,5561957.57
Illinois,2024-10-01,Edibles,16842933.51
Saskatchewan,2024-10-01,Flower,4557791.76
Minnesota,2024-10-01,Other,387089.70
Arkansas,2024-10-01,Flower,12802081.15
District of Columbia,2024-10-01,Flower,1402914.91
West Virginia,2024-10-01,Concentrates,1243817.07
Montana,2024-10-01,Concentrates,2692198.92
Nova Scotia,2024-10-01,Flower,522511.74
New York,2024-10-01,Other,3090100.07
Iowa,2024-10-01,Vapes,727285.82
Utah,2024-10-01,Vapes,5422529.79
New Hampshire,2024-10-01,Vapes,250947.26
Georgia,2024-10-01,Other,814544.99
Texas,2024-10-01,Vapes,6745.27
New York,2024-10-01,Concentrates,2996872.21
Georgia,2024-10-01,Edibles,72333.15
South Dakota,2024-10-01,Other,252473.23
Nevada,2024-10-01,Other,1748769.29
New Jersey,2024-10-01,Other,2385232.80
Montana,2024-10-01,Edibles,3735783.88
North Dakota,2024-10-01,Flower,634965.59
Delaware,2024-10-01,Concentrates,201562.82
Texas,2024-10-01,Other,118262.16
Alberta,2024-10-01,Flower,19551994.74
Oregon,2024-10-01,Edibles,11307218.32
Alaska,2024-10-01,Flower,6647833.51
Ontario,2024-10-01,Vapes,32127738.51
Mississippi,2024-10-01,Edibles,1604238.00
Puerto Rico,2024-10-01,Vapes,1779815.56
South Dakota,2024-10-01,Flower,2300015.01
New Brunswick,2024-10-01,Other,174548.35
Arizona,2024-10-01,Vapes,30882899.12
Manitoba,2024-10-01,Pre-Rolls,3312087.17
New Hampshire,2024-10-01,Edibles,231469.79
Florida,2024-10-01,Pre-Rolls,9248116.78
Oklahoma,2024-10-01,Flower,56013379.82
Yukon,2024-10-01,Edibles,11165.34
North Carolina,2024-10-01,Concentrates,277893.17
Alberta,2024-10-01,Edibles,4799207.18
Illinois,2024-10-01,Pre-Rolls,13660650.25
British Columbia,2024-10-01,Flower,21467689.03
California,2024-10-01,Other,7756540.27
Connecticut,2024-10-01,Flower,7830252.44
Saskatchewan,2024-10-01,Vapes,3036790.07
Alberta,2024-10-01,Pre-Rolls,19911897.74
New Mexico,2024-10-01,Edibles,7441307.35
Manitoba,2024-10-01,Other,1070756.13
Arizona,2024-10-01,Edibles,10869106.45
Hawaii,2024-10-01,Pre-Rolls,287362.98
Puerto Rico,2024-10-01,Concentrates,299189.21
Oklahoma,2024-10-01,Concentrates,11424100.08
Yukon,2024-10-01,Vapes,43148.46
Nova Scotia,2024-10-01,Other,1986.46
Florida,2024-10-01,Vapes,42336623.32
Pennsylvania,2024-10-01,Other,2873567.71
Washington,2024-10-01,Vapes,26857708.03
Maryland,2024-10-01,Vapes,22310874.18
Ontario,2024-10-01,Edibles,12057288.66
Nova Scotia,2024-10-01,Concentrates,154408.94
Montana,2024-10-01,Other,1250101.18
New York,2024-10-01,Vapes,28646383.64
New York,2024-10-01,Pre-Rolls,19125351.03
Colorado,2024-10-01,Other,4496949.67
Vermont,2024-10-01,Edibles,1657828.44
Newfoundland and Labrador,2024-10-01,Other,419163.40
Montana,2024-10-01,Vapes,6713694.13
New Hampshire,2024-10-01,Other,80683.42
Arizona,2024-10-01,Concentrates,6524499.19
North Carolina,2024-10-01,Vapes,1024660.16
Louisiana,2024-10-01,Other,288265.28
California,2024-10-01,Edibles,37426186.51
Vermont,2024-10-01,Vapes,2038562.16
District of Columbia,2024-10-01,Concentrates,84394.10
Alaska,2024-10-01,Pre-Rolls,3794438.06
Saskatchewan,2024-10-01,Edibles,613147.81
Massachusetts,2024-10-01,Pre-Rolls,31105562.12
Pennsylvania,2024-10-01,Edibles,4127397.35
Yukon,2024-10-01,Concentrates,21974.05
North Dakota,2024-10-01,Other,97615.69
Washington,2024-11-01,Vapes,28764932.62
Hawaii,2024-11-01,Other,182182.50
Manitoba,2024-11-01,Other,1168218.32
California,2024-11-01,Concentrates,26483988.39
Nevada,2024-11-01,Pre-Rolls,9864853.41
Illinois,2024-11-01,Concentrates,6710822.75
Maine,2024-11-01,Edibles,5670904.33
British Columbia,2024-11-01,Pre-Rolls,24910666.19
Virginia,2024-11-01,Pre-Rolls,1019247.50
Maryland,2024-11-01,Concentrates,4223995.84
Virginia,2024-11-01,Concentrates,646276.54
New Jersey,2024-11-01,Other,2319754.64
North Carolina,2024-11-01,Flower,1120471.41
Minnesota,2024-11-01,Concentrates,73489.59
Mississippi,2024-11-01,Other,331544.95
North Dakota,2024-11-01,Flower,585172.59
California,2024-11-01,Pre-Rolls,58252742.17
California,2024-11-01,Other,18095291.51
British Columbia,2024-11-01,Other,4619063.33
Colorado,2024-11-01,Flower,37876672.29
Alaska,2024-11-01,Concentrates,1509453.35
Colorado,2024-11-01,Vapes,24533396.35
Ohio,2024-11-01,Concentrates,4084564.29
Ohio,2024-11-01,Other,2280940.84
Virginia,2024-11-01,Flower,6396751.37
South Dakota,2024-11-01,Vapes,1442177.91
Arizona,2024-11-01,Pre-Rolls,16801048.19
Delaware,2024-11-01,Other,146591.05
New Brunswick,2024-11-01,Concentrates,69363.07
Georgia,2024-11-01,Other,795403.94
Ontario,2024-11-01,Edibles,12452182.88
New Mexico,2024-11-01,Pre-Rolls,7369835.38
Illinois,2024-11-01,Vapes,35899051.73
Maine,2024-11-01,Other,782292.49
Hawaii,2024-11-01,Flower,873177.54
West Virginia,2024-11-01,Concentrates,1114514.57
Arkansas,2024-11-01,Edibles,3600457.86
Minnesota,2024-11-01,Other,392193.51
Michigan,2024-11-01,Flower,111145789.44
Arizona,2024-11-01,Flower,36288517.93
New Jersey,2024-11-01,Concentrates,2526872.55
South Dakota,2024-11-01,Concentrates,496976.90
Washington,2024-11-01,Flower,25420000.97
Montana,2024-11-01,Vapes,6480270.61
Nunavut,2024-11-01,Flower,574341.68
South Dakota,2024-11-01,Edibles,665184.83
Saskatchewan,2024-11-01,Edibles,614770.44
Florida,2024-11-01,Edibles,16287614.24
Nova Scotia,2024-11-01,Other,2010.64
New Mexico,2024-11-01,Edibles,7550787.68
Newfoundland and Labrador,2024-11-01,Other,403596.07
Connecticut,2024-11-01,Edibles,3920074.05
Rhode Island,2024-11-01,Flower,2902506.60
Arkansas,2024-11-01,Vapes,4837672.42
New Brunswick,2024-11-01,Edibles,165762.72
Massachusetts,2024-11-01,Edibles,20379737.54
Pennsylvania,2024-11-01,Other,3113937.98
Pennsylvania,2024-11-01,Pre-Rolls,450.76
North Dakota,2024-11-01,Pre-Rolls,58266.44
Washington,2024-11-01,Other,2336269.75
North Carolina,2024-11-01,Concentrates,295687.70
Texas,2024-11-01,Vapes,6509.07
California,2024-11-01,Edibles,39111327.73
Ontario,2024-11-01,Vapes,32748587.34
Alaska,2024-11-01,Vapes,4345909.22
Virginia,2024-11-01,Other,415879.77
Louisiana,2024-11-01,Flower,4536865.08
Puerto Rico,2024-11-01,Concentrates,331087.74
Utah,2024-11-01,Vapes,5663701.17
Montana,2024-11-01,Other,1047797.25
Puerto Rico,2024-11-01,Pre-Rolls,79050.08
New Hampshire,2024-11-01,Vapes,236690.15
Massachusetts,2024-11-01,Concentrates,5605190.04
Arkansas,2024-11-01,Other,324813.00
Vermont,2024-11-01,Concentrates,344876.80
Florida,2024-11-01,Pre-Rolls,9679457.30
North Carolina,2024-11-01,Other,278992.63
Utah,2024-11-01,Pre-Rolls,1727.69
Oklahoma,2024-11-01,Concentrates,11640263.78
New Mexico,2024-11-01,Flower,19227734.40
Nevada,2024-11-01,Edibles,8710683.04
Virginia,2024-11-01,Edibles,2044374.97
Hawaii,2024-11-01,Concentrates,347116.77
Louisiana,2024-11-01,Concentrates,257473.27
New Brunswick,2024-11-01,Flower,574621.87
New Brunswick,2024-11-01,Pre-Rolls,497719.93
Pennsylvania,2024-11-01,Flower,52945366.44
Texas,2024-11-01,Concentrates,1977.59
New Mexico,2024-11-01,Other,1282145.87
Montana,2024-11-01,Pre-Rolls,3266606.83
Maine,2024-11-01,Vapes,7123240.34
Delaware,2024-11-01,Flower,727627.51
West Virginia,2024-11-01,Edibles,0.00
Hawaii,2024-11-01,Pre-Rolls,331473.43
Missouri,2024-11-01,Concentrates,6201651.26
Ontario,2024-11-01,Pre-Rolls,59802777.70
Saskatchewan,2024-11-01,Flower,4698740.29
Washington,2024-11-01,Edibles,12952767.40
West Virginia,2024-11-01,Flower,4399844.68
Nevada,2024-11-01,Vapes,17926080.62
Iowa,2024-11-01,Edibles,48107.15
Saskatchewan,2024-11-01,Vapes,3139112.06
Pennsylvania,2024-11-01,Vapes,29764674.35
Montana,2024-11-01,Flower,10155321.13
Newfoundland and Labrador,2024-11-01,Edibles,449051.61
New Hampshire,2024-11-01,Concentrates,47179.46
Louisiana,2024-11-01,Vapes,2519147.46
Oregon,2024-11-01,Pre-Rolls,10955832.79
North Dakota,2024-11-01,Concentrates,125427.71
Pennsylvania,2024-11-01,Concentrates,7151832.52
Massachusetts,2024-11-01,Pre-Rolls,30377380.08
Illinois,2024-11-01,Pre-Rolls,13170727.41
Montana,2024-11-01,Concentrates,2711030.14
Florida,2024-11-01,Other,7888585.95
Oklahoma,2024-11-01,Pre-Rolls,15442943.12
New York,2024-11-01,Other,3099543.83
Florida,2024-11-01,Vapes,44173728.68
Nova Scotia,2024-11-01,Concentrates,169352.57
Missouri,2024-11-01,Edibles,18573363.17
Puerto Rico,2024-11-01,Edibles,1180847.38
Alaska,2024-11-01,Edibles,1966939.30
Louisiana,2024-11-01,Other,311176.07
District of Columbia,2024-11-01,Concentrates,92147.34
Delaware,2024-11-01,Edibles,210400.34
Puerto Rico,2024-11-01,Flower,30282490.22
Manitoba,2024-11-01,Flower,4975563.40
Oklahoma,2024-11-01,Edibles,12010723.39
New Brunswick,2024-11-01,Other,70045.77
Michigan,2024-11-01,Concentrates,19077320.53
Iowa,2024-11-01,Vapes,708422.53
Nunavut,2024-11-01,Concentrates,47858.82
Manitoba,2024-11-01,Vapes,2465130.31
Ohio,2024-11-01,Vapes,23920854.20
Saskatchewan,2024-11-01,Other,1102906.07
Nunavut,2024-11-01,Vapes,256136.77
Nova Scotia,2024-11-01,Pre-Rolls,1510.36
Connecticut,2024-11-01,Vapes,8970212.96
Vermont,2024-11-01,Vapes,1896268.13
Yukon,2024-11-01,Flower,42690.98
Delaware,2024-11-01,Pre-Rolls,185847.84
Oklahoma,2024-11-01,Flower,56079655.37
Alaska,2024-11-01,Flower,6258369.72
Ontario,2024-11-01,Concentrates,7003119.49
Yukon,2024-11-01,Concentrates,22887.06
Texas,2024-11-01,Other,118369.64
North Carolina,2024-11-01,Pre-Rolls,441816.69
Newfoundland and Labrador,2024-11-01,Flower,1963925.11
Nova Scotia,2024-11-01,Vapes,520.48
Oregon,2024-11-01,Edibles,11411102.59
British Columbia,2024-11-01,Flower,22742486.12
South Dakota,2024-11-01,Pre-Rolls,714656.59
West Virginia,2024-11-01,Other,88114.02
Louisiana,2024-11-01,Pre-Rolls,1107211.93
New York,2024-11-01,Edibles,16775228.35
Rhode Island,2024-11-01,Pre-Rolls,1547148.31
Nevada,2024-11-01,Flower,25211270.35
Michigan,2024-11-01,Other,3262255.39
New Hampshire,2024-11-01,Edibles,224241.15
District of Columbia,2024-11-01,Other,206642.08
Rhode Island,2024-11-01,Vapes,1520985.77
New York,2024-11-01,Pre-Rolls,19263312.89
New Jersey,2024-11-01,Pre-Rolls,14562210.88
Ontario,2024-11-01,Flower,67443636.58
Illinois,2024-11-01,Edibles,16795681.73
Arizona,2024-11-01,Other,1080993.19
Maine,2024-11-01,Concentrates,2876055.25
Nevada,2024-11-01,Concentrates,3616446.80
New Jersey,2024-11-01,Edibles,13302511.35
Minnesota,2024-11-01,Vapes,1733297.20
Oklahoma,2024-11-01,Other,4800809.11
Minnesota,2024-11-01,Flower,3208889.91
Mississippi,2024-11-01,Concentrates,567499.64
Missouri,2024-11-01,Other,2017284.40
Minnesota,2024-11-01,Pre-Rolls,462960.64
New Jersey,2024-11-01,Vapes,26686346.90
Mississippi,2024-11-01,Vapes,1644599.61
Texas,2024-11-01,Flower,5230.49
Colorado,2024-11-01,Concentrates,17019905.56
Connecticut,2024-11-01,Concentrates,399969.96
Ohio,2024-11-01,Pre-Rolls,7226.50
Alberta,2024-11-01,Flower,21278906.86
Nunavut,2024-11-01,Other,56841.64
Saskatchewan,2024-11-01,Pre-Rolls,2360682.98
British Columbia,2024-11-01,Concentrates,2879004.22
Virginia,2024-11-01,Vapes,4137032.78
Yukon,2024-11-01,Pre-Rolls,83142.11
New Hampshire,2024-11-01,Pre-Rolls,178213.26
Arkansas,2024-11-01,Concentrates,1673611.56
New York,2024-11-01,Concentrates,3094996.96
Yukon,2024-11-01,Edibles,12263.84
Delaware,2024-11-01,Concentrates,198752.21
Massachusetts,2024-11-01,Other,4285545.54
District of Columbia,2024-11-01,Edibles,284628.97
New Hampshire,2024-11-01,Other,71758.43
Minnesota,2024-11-01,Edibles,565289.06
Alberta,2024-11-01,Other,5242901.85
New Jersey,2024-11-01,Flower,40064516.36
North Dakota,2024-11-01,Vapes,554224.63
Connecticut,2024-11-01,Flower,8297224.03
Michigan,2024-11-01,Pre-Rolls,55944027.28
New York,2024-11-01,Flower,33925527.47
Utah,2024-11-01,Edibles,1908275.50
Nevada,2024-11-01,Other,1771628.57
Arizona,2024-11-01,Vapes,30679626.77
West Virginia,2024-11-01,Vapes,2684076.73
Arkansas,2024-11-01,Flower,13677712.02
Texas,2024-11-01,Pre-Rolls,2466.93
North Dakota,2024-11-01,Edibles,0.00
Maine,2024-11-01,Flower,17625258.10
Florida,2024-11-01,Concentrates,12359075.67
Ohio,2024-11-01,Flower,37994867.74
Newfoundland and Labrador,2024-11-01,Vapes,770738.11
Mississippi,2024-11-01,Flower,6406779.34
Mississippi,2024-11-01,Pre-Rolls,607237.98
Michigan,2024-11-01,Vapes,60080409.37
Rhode Island,2024-11-01,Other,139385.56
Alberta,2024-11-01,Edibles,5281388.43
Alberta,2024-11-01,Vapes,16630615.40
British Columbia,2024-11-01,Vapes,13739767.19
Vermont,2024-11-01,Other,544754.23
Alberta,2024-11-01,Concentrates,2958504.04
Missouri,2024-11-01,Flower,53359940.66
Rhode Island,2024-11-01,Edibles,1134874.71
Hawaii,2024-11-01,Vapes,1022703.27
Rhode Island,2024-11-01,Concentrates,335228.98
Maryland,2024-11-01,Edibles,10610114.41
Oregon,2024-11-01,Vapes,22128220.98
Montana,2024-11-01,Edibles,3626681.73
Maine,2024-11-01,Pre-Rolls,7095675.71
Newfoundland and Labrador,2024-11-01,Concentrates,300023.90
Maryland,2024-11-01,Other,1083390.40
New Mexico,2024-11-01,Vapes,10629489.73
Vermont,2024-11-01,Flower,4728904.08
Texas,2024-11-01,Edibles,94696.37
Alberta,2024-11-01,Pre-Rolls,19597634.73
Arizona,2024-11-01,Concentrates,6318942.86
Nova Scotia,2024-11-01,Flower,528336.58
District of Columbia,2024-11-01,Flower,1531384.61
Nunavut,2024-11-01,Pre-Rolls,371941.78
Manitoba,2024-11-01,Pre-Rolls,3181894.10
Alaska,2024-11-01,Pre-Rolls,3376823.18
Colorado,2024-11-01,Edibles,18980216.85
New Hampshire,2024-11-01,Flower,121242.50
Yukon,2024-11-01,Other,10269.03
Missouri,2024-11-01,Pre-Rolls,16125844.61
Louisiana,2024-11-01,Edibles,1326868.00
Iowa,2024-11-01,Concentrates,185822.22
Washington,2024-11-01,Pre-Rolls,16552336.57
New York,2024-11-01,Vapes,28954437.45
North Dakota,2024-11-01,Other,90624.59
Michigan,2024-11-01,Edibles,28714298.08
Hawaii,2024-11-01,Edibles,427865.07
Pennsylvania,2024-11-01,Edibles,4948049.64
Puerto Rico,2024-11-01,Vapes,1801955.53
Utah,2024-11-01,Other,637853.61
New Mexico,2024-11-01,Concentrates,2256827.45
South Dakota,2024-11-01,Flower,2327615.71
Utah,2024-11-01,Flower,6096045.97
Delaware,2024-11-01,Vapes,745957.81
Florida,2024-11-01,Flower,78800677.40
District of Columbia,2024-11-01,Pre-Rolls,280255.41
Oklahoma,2024-11-01,Vapes,21104640.97
Washington,2024-11-01,Concentrates,8448288.47
Manitoba,2024-11-01,Edibles,1004162.65
California,2024-11-01,Vapes,98985307.49
Nova Scotia,2024-11-01,Edibles,10247.26
Utah,2024-11-01,Concentrates,434878.01
Illinois,2024-11-01,Flower,55478841.48
British Columbia,2024-11-01,Edibles,5572705.68
District of Columbia,2024-11-01,Vapes,443647.62
Colorado,2024-11-01,Pre-Rolls,9139771.71
Newfoundland and Labrador,2024-11-01,Pre-Rolls,1278801.47
Vermont,2024-11-01,Edibles,1584516.29
New Brunswick,2024-11-01,Vapes,296685.28
Oregon,2024-11-01,Flower,24932464.17
California,2024-11-01,Flower,107695439.98
Maryland,2024-11-01,Vapes,22437024.05
Maryland,2024-11-01,Flower,49350249.94
Vermont,2024-11-01,Pre-Rolls,2340867.18
Arizona,2024-11-01,Edibles,11109496.17
North Carolina,2024-11-01,Edibles,748981.08
Oregon,2024-11-01,Concentrates,7789893.48
Oregon,2024-11-01,Other,3138597.96
Iowa,2024-11-01,Other,282808.38
Massachusetts,2024-11-01,Flower,61130188.77
Nunavut,2024-11-01,Edibles,15182.80
Missouri,2024-11-01,Vapes,33052721.43
Mississippi,2024-11-01,Edibles,1597611.64
Puerto Rico,2024-11-01,Other,363118.58
Ontario,2024-11-01,Other,12161141.88
Illinois,2024-11-01,Other,2743108.48
Ohio,2024-11-01,Edibles,11809115.57
Connecticut,2024-11-01,Other,675112.95
Connecticut,2024-11-01,Pre-Rolls,2354376.49
Arkansas,2024-11-01,Pre-Rolls,34701.28
Georgia,2024-11-01,Edibles,130316.94
South Dakota,2024-11-01,Other,250908.64
Maryland,2024-11-01,Pre-Rolls,10629751.03
Yukon,2024-11-01,Vapes,43806.58
North Carolina,2024-11-01,Vapes,1260208.38
Saskatchewan,2024-11-01,Concentrates,379440.79
Alaska,2024-11-01,Other,787490.15
Massachusetts,2024-11-01,Vapes,31948829.36
Manitoba,2024-11-01,Concentrates,415106.38
Colorado,2024-11-01,Other,3851276.89
California,2024-12-01,Flower,106583189.14
Maryland,2024-12-01,Concentrates,4436194.14
Virginia,2024-12-01,Other,370816.43
Michigan,2024-12-01,Concentrates,18788448.15
Hawaii,2024-12-01,Other,189239.07
Oregon,2024-12-01,Other,3489955.07
Saskatchewan,2024-12-01,Other,1207356.02
New Hampshire,2024-12-01,Other,72726.78
Florida,2024-12-01,Flower,81703446.46
Pennsylvania,2024-12-01,Edibles,4711666.22
North Carolina,2024-12-01,Concentrates,208646.39
Colorado,2024-12-01,Concentrates,15479526.74
Puerto Rico,2024-12-01,Flower,20150858.84
Rhode Island,2024-12-01,Flower,2945848.02
Alaska,2024-12-01,Vapes,3843837.58
California,2024-12-01,Concentrates,27624910.87
Alberta,2024-12-01,Flower,23217565.02
Illinois,2024-12-01,Other,3130170.96
Connecticut,2024-12-01,Vapes,9079508.90
Mississippi,2024-12-01,Other,345844.71
Newfoundland and Labrador,2024-12-01,Flower,2085408.97
Louisiana,2024-12-01,Edibles,1604644.57
Maine,2024-12-01,Other,891034.52
Texas,2024-12-01,Concentrates,1565.90
Nunavut,2024-12-01,Concentrates,59930.78
Texas,2024-12-01,Vapes,4039.45
Utah,2024-12-01,Pre-Rolls,2868.47
Ontario,2024-12-01,Edibles,13960819.85
Montana,2024-12-01,Flower,10856500.01
Michigan,2024-12-01,Other,3455712.81
Newfoundland and Labrador,2024-12-01,Edibles,393726.08
Louisiana,2024-12-01,Pre-Rolls,1283997.31
New Hampshire,2024-12-01,Pre-Rolls,166947.41
Colorado,2024-12-01,Vapes,26399441.43
Arizona,2024-12-01,Concentrates,6503767.13
Minnesota,2024-12-01,Vapes,1741348.69
New Mexico,2024-12-01,Other,1371731.33
District of Columbia,2024-12-01,Concentrates,92254.56
Texas,2024-12-01,Flower,4898.17
Iowa,2024-12-01,Concentrates,176343.28
Arizona,2024-12-01,Vapes,32237958.02
Arizona,2024-12-01,Flower,38796073.98
Ohio,2024-12-01,Edibles,12566734.98
Massachusetts,2024-12-01,Pre-Rolls,30780858.15
New Jersey,2024-12-01,Vapes,28346307.54
Arkansas,2024-12-01,Edibles,3887974.43
Mississippi,2024-12-01,Edibles,1650113.85
Ohio,2024-12-01,Concentrates,4356194.51
West Virginia,2024-12-01,Flower,5263551.78
Virginia,2024-12-01,Vapes,4382093.48
North Dakota,2024-12-01,Pre-Rolls,32620.32
Puerto Rico,2024-12-01,Other,333398.06
District of Columbia,2024-12-01,Vapes,496348.13
Texas,2024-12-01,Pre-Rolls,5182.20
West Virginia,2024-12-01,Edibles,0.00
Utah,2024-12-01,Vapes,6479624.07
Alaska,2024-12-01,Other,741187.24
Missouri,2024-12-01,Vapes,34118328.85
Utah,2024-12-01,Flower,4633302.81
Missouri,2024-12-01,Other,2129067.41
Louisiana,2024-12-01,Concentrates,323337.79
North Carolina,2024-12-01,Other,206027.90
New Mexico,2024-12-01,Flower,18864960.83
Oregon,2024-12-01,Flower,24677427.71
Missouri,2024-12-01,Concentrates,6441611.33
Montana,2024-12-01,Vapes,6397281.78
Connecticut,2024-12-01,Pre-Rolls,2664768.93
Newfoundland and Labrador,2024-12-01,Pre-Rolls,1358919.26
Saskatchewan,2024-12-01,Vapes,3188816.34
Oklahoma,2024-12-01,Other,5102620.66
Rhode Island,2024-12-01,Concentrates,351693.02
New Brunswick,2024-12-01,Edibles,187658.93
South Dakota,2024-12-01,Pre-Rolls,728045.21
Massachusetts,2024-12-01,Flower,60851230.25
Pennsylvania,2024-12-01,Concentrates,6568069.02
Vermont,2024-12-01,Edibles,1700443.05
West Virginia,2024-12-01,Concentrates,1300819.68
Minnesota,2024-12-01,Flower,3013407.15
New Brunswick,2024-12-01,Flower,574314.14
Puerto Rico,2024-12-01,Pre-Rolls,24654.99
Louisiana,2024-12-01,Other,368492.10
Alaska,2024-12-01,Concentrates,1560882.30
Louisiana,2024-12-01,Vapes,2699585.53
Michigan,2024-12-01,Vapes,56616993.69
Utah,2024-12-01,Edibles,2041632.19
Pennsylvania,2024-12-01,Flower,53697852.23
Delaware,2024-12-01,Concentrates,188890.91
Rhode Island,2024-12-01,Other,180790.39
Hawaii,2024-12-01,Pre-Rolls,330759.35
Vermont,2024-12-01,Concentrates,359004.53
Oregon,2024-12-01,Vapes,21994585.97
Missouri,2024-12-01,Edibles,19917567.15
Mississippi,2024-12-01,Flower,6671116.55
Missouri,2024-12-01,Pre-Rolls,16093896.16
Connecticut,2024-12-01,Edibles,4260447.75
Nevada,2024-12-01,Vapes,17826518.59
District of Columbia,2024-12-01,Pre-Rolls,307691.07
Saskatchewan,2024-12-01,Concentrates,432117.98
Oklahoma,2024-12-01,Edibles,12663321.91
South Dakota,2024-12-01,Concentrates,472232.34
South Dakota,2024-12-01,Vapes,1425313.17
North Dakota,2024-12-01,Concentrates,129906.94
Minnesota,2024-12-01,Edibles,585557.50
California,2024-12-01,Vapes,101450634.36
Florida,2024-12-01,Edibles,16532501.49
Yukon,2024-12-01,Vapes,42812.16
Michigan,2024-12-01,Pre-Rolls,53168409.76
Nunavut,2024-12-01,Pre-Rolls,307399.58
Manitoba,2024-12-01,Concentrates,443056.75
Arizona,2024-12-01,Pre-Rolls,17700998.28
Oregon,2024-12-01,Edibles,11738939.47
Oregon,2024-12-01,Concentrates,7734693.20
Alaska,2024-12-01,Flower,5875066.89
Alaska,2024-12-01,Pre-Rolls,3250654.58
Puerto Rico,2024-12-01,Vapes,1794788.77
British Columbia,2024-12-01,Flower,21308198.17
Illinois,2024-12-01,Vapes,38106572.84
California,2024-12-01,Edibles,39990544.33
Ontario,2024-12-01,Other,13858182.58
Saskatchewan,2024-12-01,Edibles,740894.25
West Virginia,2024-12-01,Vapes,2791543.34
Illinois,2024-12-01,Concentrates,7183730.82
Alberta,2024-12-01,Edibles,5512473.24
Hawaii,2024-12-01,Edibles,428627.12
Nova Scotia,2024-12-01,Other,2108.88
New Jersey,2024-12-01,Flower,41684777.78
Arizona,2024-12-01,Edibles,12069965.81
Oklahoma,2024-12-01,Vapes,22475923.93
Arkansas,2024-12-01,Flower,13318969.61
California,2024-12-01,Pre-Rolls,58540593.33
